-1.015465736389160156e+00,9.824478030204772949e-01
1.415849566459655762e+00,9.130631573498249054e-03
9.991497993469238281e-01,-1.026170849800109863e+00
-9.990152120590209961e-01,-1.012067914009094238e+00
9.880613684654235840e-01,9.980141520500183105e-01
-2.077169716358184814e-02,-1.405950784683227539e+00
9.902120828628540039e-01,-1.014575004577636719e+00
-1.008594632148742676e+00,-1.009168267250061035e+00
-9.799693822860717773e-01,1.024261951446533203e+00
1.415768623352050781e+00,-1.143635995686054230e-02
1.009753108024597168e+00,1.005496740341186523e+00
2.029936388134956360e-02,1.417254090309143066e+00
1.018252372741699219e+00,-1.035644173622131348e+00
-1.425220727920532227e+00,-5.375308450311422348e-03
-1.005517721176147461e+00,-1.020780682563781738e+00
-1.413715362548828125e+00,1.301669329404830933e-02
-1.409465909004211426e+00,4.156527575105428696e-03
-1.014733195304870605e+00,-9.914957284927368164e-01
-1.408213376998901367e+00,8.702564053237438202e-03
-1.005542874336242676e+00,-9.811893701553344727e-01
1.404600501060485840e+00,1.678901026025414467e-03
1.400170803070068359e+00,1.329325512051582336e-02
1.007797718048095703e+00,9.934543371200561523e-01
-9.777113199234008789e-01,-9.956559538841247559e-01
1.006962418556213379e+00,1.016811728477478027e+00
3.440422192215919495e-02,1.394546389579772949e+00
1.601124368607997894e-02,-1.409793257713317871e+00
-1.563182100653648376e-03,1.429153084754943848e+00
-1.411049008369445801e+00,4.112503491342067719e-03
-9.833518266677856445e-01,-1.017734646797180176e+00
-1.006618022918701172e+00,1.001410365104675293e+00
-1.027518749237060547e+00,9.747150540351867676e-01
-9.955118894577026367e-01,-9.930232167243957520e-01
-1.031339287757873535e+00,-9.849867224693298340e-01
5.236143711954355240e-03,1.403107762336730957e+00
1.142205856740474701e-02,1.426580548286437988e+00
9.909335970878601074e-01,1.012781977653503418e+00
-1.007532358169555664e+00,9.994745850563049316e-01
9.994241595268249512e-01,9.934261441230773926e-01
-1.014965653419494629e+00,-1.007376432418823242e+00
-9.899365901947021484e-01,-1.003951072692871094e+00
7.401799783110618591e-03,-1.412292361259460449e+00
-1.385001897811889648e+00,5.644905380904674530e-03
1.006819367408752441e+00,9.918878078460693359e-01
9.758239388465881348e-01,9.879913330078125000e-01
9.956889748573303223e-01,1.020799398422241211e+00
-1.386253237724304199e+00,-1.515805069357156754e-02
1.461125016212463379e+00,5.541722290217876434e-03
-9.912671446800231934e-01,-1.024726033210754395e+00
-1.787820016033947468e-03,-1.422959089279174805e+00
-1.405212402343750000e+00,-2.848268020898103714e-03
3.239967161789536476e-03,1.411400198936462402e+00
3.063695272430777550e-03,1.390749454498291016e+00
-1.338000781834125519e-02,-1.436940670013427734e+00
1.018974781036376953e+00,9.810342788696289062e-01
1.425784349441528320e+00,-2.920124121010303497e-02
-9.689089059829711914e-01,1.000778079032897949e+00
-1.021374464035034180e+00,-1.000606894493103027e+00
1.384958982467651367e+00,1.360459905117750168e-02
-1.005914211273193359e+00,9.825708866119384766e-01
-2.148138731718063354e-02,1.415700793266296387e+00
-1.419811606407165527e+00,1.286327256821095943e-03
1.431388735771179199e+00,-7.787052541971206665e-03
1.766419596970081329e-02,-1.412943959236145020e+00
-1.426987290382385254e+00,1.269058883190155029e-02
-1.009746074676513672e+00,-9.851309657096862793e-01
1.019345998764038086e+00,-9.998995661735534668e-01
-1.460039615631103516e-02,1.393103122711181641e+00
1.398463726043701172e+00,-1.212509465403854847e-03
-1.017920255661010742e+00,1.001646041870117188e+00
1.405598502606153488e-02,-1.400028467178344727e+00
-1.430819034576416016e+00,8.905046852305531502e-04
-9.947464466094970703e-01,-1.019509911537170410e+00
1.094803120940923691e-02,-1.426900148391723633e+00
9.699884057044982910e-01,1.011236071586608887e+00
1.399881362915039062e+00,-9.044662001542747021e-04
1.645534485578536987e-02,-1.410804867744445801e+00
1.024545431137084961e+00,-1.017481327056884766e+00
-1.402971744537353516e+00,-3.764320164918899536e-03
1.430073380470275879e+00,6.592953577637672424e-03
1.022999167442321777e+00,-9.926565885543823242e-01
-1.429432153701782227e+00,-7.972092367708683014e-03
1.008162856101989746e+00,-9.878857731819152832e-01
-1.002282619476318359e+00,1.001091122627258301e+00
-1.024911880493164062e+00,-9.962408542633056641e-01
1.416551470756530762e+00,5.341240204870700836e-03
-9.949130415916442871e-01,-9.889977574348449707e-01
1.002103805541992188e+00,-1.018949389457702637e+00
1.000283837318420410e+00,9.867073893547058105e-01
9.760479331016540527e-01,-9.958583712577819824e-01
-7.099542766809463501e-03,-1.396940350532531738e+00
1.432544708251953125e+00,1.880880678072571754e-03
-2.102811122313141823e-03,-1.418766736984252930e+00
